ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
76170,Anna Nagar,Chennai,Hotel Ganapathy Bhavan,300,4.4,100,"South Indian,North Indian,Chinese",Annanagar,62
79308,Nungambakkam,Chennai,Spice Klub,1100,4.3,20,"North Indian,Indian,Continental",H M Centre,58
82789,Koyambedu,Chennai,Dosa Corner,150,4.1,50,"South Indian,North Indian",Thiruveni Complex,85
89835,Egmore,Chennai,Jus Bites,250,2.9,80,Desserts,G1 Wellington Estate,40
89982,Kilpauk,Chennai,Rajasthan Chat House,250,2.9,80,Fast Food,Ayanavaram,54
90696,Anna Nagar,Chennai,Firangi Falooda,200,2.9,80,"Cafe,Beverages,Desserts,Fast Food,Juices",Anna Nagar,65
91682,Choolai,Chennai,Kolkata Express,200,2.9,80,"Fast Food,Chaat",Choolai,46
93539,Anna Nagar,Chennai,Millet Maagic Meal,300,4.5,1000,"Healthy Food,South Indian",Anna Nagar,63
97170,Teynampet,Chennai,Snofield,250,4.5,50,Ice Cream,Royapettah,54
99161,Mylapore,Chennai,Vb Sweets And Snacks,200,2.9,80,"Sweets,Snacks",Mylapore,64
106424,Ayanavaram,Chennai,Siva'S Foodie Paradise,99,2.9,80,Fast Food,Ayanavaram,55
111563,Perambur,Chennai,Makers Of Milkshakes,300,3.8,50,"Beverages,Desserts",Perambur,59
112136,Washermanpet,Chennai,Hotel Parijatha - G.A Road,300,4.4,500,"North Indian,South Indian,Chinese,Biryani",Washermenpet,55
112991,Triplicane,Chennai,Sarmani Veg Restaurant,300,4.4,100,"South Indian,North Indian,Chinese,Tandoor",Royapettah,47
114033,Egmore,Chennai,The Patiala House,600,4.3,1000,North Indian,Chetpet,44
117182,Perambur,Chennai,Soupman Shop,150,4.1,100,"North Indian,Chinese",Perambur,59
117881,Nungambakkam,Chennai,Karachi Bakery And Cafe,600,4.4,1000,"Snacks,North Indian,Desserts,Bakery,American,Italian,Sweets",Nugambakkam,48
122651,T. Nagar,Chennai,Mr. Papdi,400,4.2,50,"North Indian,Chaat,Street Food",T Nagar,69
122888,Kilpauk,Chennai,Feastinn,250,4.4,20,"North Indian,Chaat,Pizzas,Beverages",Kilpauk,51
122905,T. Nagar,Chennai,Bhakshana By Paati Veedu,600,4.5,100,"South Indian,Indian",Paati Veedu T.Nagar,69
123798,Kodambakkam,Chennai,Hot Chappathies,180,4.1,1000,"North Indian,Chinese,Biryani,Chaat,Indian,Tandoor",Kodambakam,77
126793,Thousand Lights,Chennai,Apsara Ice Creams,150,4.4,50,"Ice Cream,Desserts",Knk Road,38
128438,Mylapore,Chennai,Green Crush,85,4.6,50,"Beverages,Juices",Cit Colony,59
128453,Anna Nagar,Chennai,The Cheese Cafe,250,4.6,20,"North Indian,Italian,Mexican",Ranganathan Garden,64
128958,Old Washermanpet,Chennai,Shafi Sweets,400,4.3,50,"Snacks,Sweets,Desserts",Washermenpet,51
129915,Perambur,Chennai,Muthamizh A/C Restaurant,250,4.3,500,South Indian,Mogappair,51
130508,Chennai,Chennai,Sree Vishnu Bhavan,200,4,500,South Indian,Kolathur,63
132452,Anna Nagar,Chennai,Tosamania,250,2.9,80,South Indian,Ranganathan Garden,75
132911,Purasaiwakkam,Chennai,Akshaya Veg Restaurant,150,3.9,100,Indian,Purasawalkam,45
138998,Kodambakkam,Chennai,Mm Cafe Point,100,2.9,80,"Beverages,Snacks",Arcot Road,80
141879,Purasaiwakkam,Chennai,Shree Maa Inti Devi Chat,200,3.6,20,"Snacks,Street Food,Chaat",Mookathal Street,40
143066,Thousand Lights,Chennai,Jugalbhandhi,1200,2.9,80,"North Indian,Indian,Italian,Pastas,Continental",Nungambakkam,58
145378,Kodambakkam,Chennai,The Sandwich Shop,200,4.1,20,"Indian,Fast Food",Puliyur Main Road,75
146402,T. Nagar,Chennai,Frozen Bottle,250,4.2,100,"Beverages,Ice Cream,Desserts",Kodambakkam High Road,69
147670,Perambur,Chennai,Sri Balaji Chapatti Stall,300,4.3,100,Home Food,S.R.P.Colony,58
151182,Kilpauk,Chennai,Chatpata Chat House,150,4.1,50,"South Indian,Bakery,Desserts",Kilpauk,44
155212,West Mambalam,Chennai,Lassi Shop,99,4.2,500,"Desserts,Ice Cream",Ashok Nagar T. Nagar,67
157553,Mylapore,Chennai,Lassi Cream-Citi Centre,150,4,20,"Desserts,Beverages,Ice Cream,Bakery",Mylapore,63
173238,Ponniammanmedu,Chennai,Kala Home Made Foods,250,4,20,"Fast Food,Snacks",Thanikachalam Nagar,75
173432,West Mambalam,Chennai,Udipi Hotel Maha Ganapathy,250,4.4,100,"North Indian,South Indian",West Mambalam,75
175788,Ponniammanmedu,Chennai,Muhil Soup,200,4.3,100,"Snacks,Indian,Chinese",2Nd Main Road Kumaran Nagar Peravalur,64
190571,Anna Nagar,Chennai,Shri Gowri Krishnaa,200,4.5,1000,"South Indian,North Indian,Chinese",Annanagar,57
193930,Annanagar East,Chennai,The Cane Station,150,4.6,100,Juices,Annanagar,53
204348,Kilpauk,Chennai,Bombay Halwa House,500,4.4,500,"North Indian,Punjabi,Sindhi",Kilpauk,44
207963,Vyasarpadi,Chennai,Pranav Chats,150,3.3,20,Chaat,Perambur,58
218579,Egmore,Chennai,Sri Krishna Sweets,200,4.4,50,"Sweets,Snacks,Street Food",Egmore,35
220829,Thousand Lights,Chennai,Old Mercara,650,4.4,50,Ice Cream,Royapettah,45
224303,Purasawalkam,Chennai,Lassi Junction Purasawalkam,300,4.1,20,"Beverages,Juices,Fast Food,Snacks,Desserts",Purasawalkam,37
232393,West Mambalam,Chennai,Sre Bakya Fast Food,250,4.2,1000,"South Indian,North Indian,Biryani,Chinese,Tandoor,Snacks,Beverages,Combo",West Mambalam,72
238268,Teynampet,Chennai,Cream Stone,300,4.6,100,"Ice Cream,Desserts,Beverages",Alwarpet,53
239676,Kilpauk,Chennai,Swaad Punjab Ka,500,4.1,100,"Punjabi,North Indian",Kilpauk,46
242720,Mylapore,Chennai,Mani Sri Saastha Kitchen,250,2.9,80,Indian,Mylapore,70
250455,Koyambedu,Chennai,Dosa Kadai - Since 1989,150,4.1,50,"South Indian,North Indian",Madras Thiruvallur High Road,80
251601,Kodambakkam,Chennai,Shakes And Desserts,200,3.9,100,"Ice Cream,Juices,North Indian,Salads",Choolaimadu Near Basha Street,50
253380,Mylapore,Chennai,Nei Idly Sambar,200,3.8,100,South Indian,Mylapore,65
259466,Gandhi Nagar,Chennai,Chennai Creams,200,2.9,80,Indian,Nungambakkam,59
260124,Mylapore,Chennai,Inox,400,2.9,80,Fast Food,Chennai City Center,61
263204,Purasaiwakkam,Chennai,The Greenhouse Barbecue,900,4.2,20,Barbecue,Kilpauk,50
263833,Purasaiwakkam,Chennai,Pure Veg Meals By Lunchbox,200,3.5,20,"North Indian,Desserts,Biryani",Purasaiwakkam,47
266271,Nungambakkam,Chennai,Moo It,200,2.9,80,"Desserts,Ice Cream,Juices",Nungambakkam,46
268334,Kilpauk,Chennai,Gosip,200,4.2,20,"Italian,Fast Food,Beverages",Nungambakkam,49
283324,Kilpauk,Chennai,Jalsa,500,2.9,80,"Chaat,Beverages",Kilpauk,49
288656,Anna Nagar,Chennai,A1 Chips Anna Nagar,200,4.4,20,"Snacks,Sweets",Annanagar,62
291742,Thousand Lights,Chennai,It'S Waffle Time,300,2.9,80,Cafe,Nungambakkam,51
292289,Alwarpet,Chennai,Gogo Desi,250,2.9,80,Indian,Alwarpet,68
293863,Kilpauk,Chennai,Desi-Fied,250,2.9,80,"Italian,Chinese,Indian",Nungambakkam,44
293883,Choolaimedu,Chennai,Roti Aur Paratha,250,4.4,50,North Indian,Choolaimedu,71
293884,Old Washermanpet,Chennai,Hotel Sandeep,250,4.3,20,Indian,Royapuram,45
293892,Choolaimedu,Chennai,Parvathi Rasoi,250,4.1,20,Indian,Choolaimedu,75
293906,Choolaimedu,Chennai,Bistro Mylapore,250,2.9,80,"Chinese,Mexican",Choolaimedu,75
293909,Choolaimedu,Chennai,3 V'S Bistro,250,2.9,80,"Pizzas,Fast Food",Choolaimedu,76
294181,Choolaimedu,Chennai,Rice And Curry,250,2.9,80,"Indian,Chinese",Choolaimedu,73
296067,Egmore,Chennai,Delhi Highway,300,4.7,100,Indian,Egmore,45
300033,Egmore,Chennai,Pind,550,4.4,100,"Mughlai,North Indian,Chinese",Egmore,44
303169,Kilpauk,Chennai,Modo,600,4.4,100,"North Indian,Chinese,Indian,Jain,Biryani,Desserts,Beverages,Italian,Pastas,Continental,Thai,Mediterranean,Pan-Asian",Kilpauk,52
311052,Old Washermanpet,Chennai,Frozen World,200,2.9,80,Ice Cream,Royapuram,60
312796,Kilpauk,Chennai,Tcf - Twinchester Foods,200,2.9,80,"Chinese,Snacks",Kilpauk,57
312965,Egmore,Chennai,Havmor Havfunn,200,4.4,20,"Ice Cream,Ice Cream Cakes,Desserts",Egmore,33
315333,George Town,Chennai,Howdy Chennai,200,3.7,20,"Indian,Fast Food,Snacks,Beverages",Sowcarpet,49
325490,Anna Nagar West,Chennai,Dessert Addiction,299,4.4,100,"Desserts,Ice Cream",Annanagar,65
329704,Egmore,Chennai,Sandwich Town,200,2.9,80,Snacks,Egmore,39
329710,Egmore,Chennai,Thickshake Town,200,2.9,80,Juices,Egmore,38
329847,Kodambakkam,Chennai,Mahaganapathy Cafe,200,4.3,1000,"Indian,Chinese,South Indian",Kodambakkam,75
341078,Anna Nagar,Chennai,Bamboo Kitchen,400,4.2,50,"Chinese,Thai",Annanagar,71
341858,Kilpauk,Chennai,Vanakkam,100,2.9,80,"South Indian,Snacks",Kilpauk,52
345540,Egmore,Chennai,Munchberry,100,2.9,80,"Bakery,Indian,Snacks",Sindur Plaza,39
347416,Egmore,Chennai,Tea Liteful,200,4.6,20,"Beverages,Snacks,Continental",Egmore,40
347553,Gopalapuram,Chennai,Annavilasam Gourmet Veg,200,4.4,100,"South Indian,North Indian,Oriental,Snacks",Royapettah,56
349062,Periyamet,Chennai,Binge Pop,200,2.9,80,Continental,Purasawalkam,37
349173,Perambur,Chennai,Bon Appet-Eat,200,2.9,80,"Snacks,American,Beverages,Desserts",Perambur,72
351022,Old Washermanpet,Chennai,Hotel Shanmuga,200,2.9,80,South Indian,Royapuram,59
351392,Chetpet,Chennai,Kailash Parbat,300,4.1,500,"Fast Food,North Indian,Street Food",Chetpet,55
355702,T Nagar,Chennai,Sugarcane Jks Shop,200,2.9,80,"Street Food,Indian,Beverages",T Nagar,88
363425,George Town,Chennai,Hotel Natarajah,270,4.4,20,"South Indian,Chinese,North Indian",George Town,52
366833,Raja Annamalai Puram,Chennai,Delisix,250,3.9,50,"North Indian,Fast Food,Chaat",Mylapore,68
368384,Chetpet,Chennai,Mayur Annalakshmi Sweets Savouries Spices,200,4.5,100,"South Indian,North Indian,Beverages",Chetpet,35
371659,T. Nagar,Chennai,Dosai With A Twist,250,2.9,80,Indian,T Nagar,72
371935,Anna Nagar,Chennai,Mishra Pan Shop,300,4.6,50,Paan,Annanagar,64
385585,Triplicane,Chennai,Aradhana,250,2.9,80,Indian,Royapettah,48
386329,Perambur,Chennai,Snaack Master,200,2.9,80,"Continental,Snacks",Perambur,57
386983,Perambur,Chennai,Priya Veg Home Foods,150,4.3,20,Indian,Perambur,68
390780,T Nagar,Chennai,Cocoa & Creme,300,2.9,80,Bakery,T Nagar,79
391274,T Nagar,Chennai,Benaras,300,4.3,50,"Chaat,Snacks,Fast Food,Beverages",T Nagar,66
394247,Kilpauk,Chennai,Friends Food Court,250,4,20,"South Indian,North Indian,Chaat,Chinese,Juices,Beverages",Kilpauk,63
394541,Perambur,Chennai,A Plus Tea,100,2.9,80,Beverages,Perambur,60
399096,Mylapore,Chennai,Hotel Chaithra,100,4.2,50,"South Indian,Chinese",Mylapore,53
400357,Annanagar,Chennai,Kolambu Box,300,2.9,80,"Indian,Street Food,European",Annanagar,62
401306,George Town,Chennai,Guna Bhai Dosa,200,2.9,80,Indian,George Town,45
401645,Mogappair,Chennai,Havmor Havfunn,300,2.9,80,"Ice Cream,Indian",Mogappair,80
403037,Royapuram,Chennai,Nic Natural Ice Creams,120,4.5,100,"Ice Cream,Desserts",Bc Press Road,52
403038,Royapuram,Chennai,Grameen Kulfi,120,2.9,80,"Ice Cream,Desserts",Bc Press Road,52
403893,Royapettah,Chennai,Fasta Pizza,200,2.9,80,"Pizzas,Beverages",Royapettah,58
409880,Vadapalani,Chennai,Thaai Mann,300,2.9,80,"Desserts,Fast Food,Sweets",Vadapalani,79
410301,Kilpauk,Chennai,Ramas Cafe,250,4.6,20,"South Indian,Sweets",Kilpauk,46
412721,T Nagar,Chennai,S3 Elite Family Dining,250,3.5,20,"Chinese,Thalis",T Nagar,71
415569,Mogapair,Chennai,Keventers Ice Creamery,300,4.7,20,"Ice Cream,Desserts",Vr Mall,86
416629,Kodambakkam,Chennai,Krishna Sweet,100,3.9,20,Sweets,Kodambakkam,73
420750,Annanagar,Chennai,Sudhas Chaat And Sweets,200,2.9,80,"Chaat,Combo,North Indian",Annanagar,69
421134,Purasawalkam,Chennai,The Hut,200,2.9,80,"Fast Food,Beverages",Purasawalkam,49
425482,Kodambakkam,Chennai,Sk Chats,400,2.9,80,"Chaat,Snacks",Kodambakkam,78
426422,Annanagar,Chennai,Delara,800,2.9,80,Indian,Annanagar,65
428657,T Nagar,Chennai,Pachcha Kaththi,400,2.9,80,Indian,T Nagar,78
428701,Vadapalani,Chennai,Juice Box,250,2.9,80,"Beverages,Snacks,Fast Food",Vadapalani,78
431370,Purasawalkam,Chennai,Nxtdoor,200,4.6,20,"Continental,Italian,Beverages",Purasawalkam,46
431569,Alwarpet,Chennai,Jallikattu Biriyani,400,2.9,80,Biryani,Alwarpet,72
434037,Purasawalkam,Chennai,The New Box,300,3.6,20,"Chinese,Fast Food,Indian",Purasawalkam,48
434672,Royapettah,Chennai,Chettinese,300,2.9,80,"Chinese,Indian",Royapettah,57
436423,Perambur,Chennai,Sanjana Foods And Snacks,45,2.9,80,"Snacks,Sweets,Beverages",Perambur,57
438909,Annanagar,Chennai,Spotlight Cafe,50,2.9,80,"Fast Food,Pizzas,Beverages",Annanagar,66
441697,Annanagar,Chennai,Splash,300,2.9,80,Beverages,Annanagar,69
442373,Kodambakkam,Chennai,Paratha Point,350,2.9,80,North Indian,Kodambakkam,72
442632,Perambur,Chennai,Friends Karupatti Coffee,100,2.9,80,"Beverages,Snacks,Bakery",Perambur,56
443937,Purasawalkam,Chennai,Topped Off,450,2.9,80,"Chinese,Fast Food,Continental,Tandoor,Italian,Indian",Purasawalkam,40
444220,Vadapalani,Chennai,Myilai,100,2.9,80,"Beverages,Combo",Vadapalani,85
444553,Kodambakkam,Chennai,Lassi Blast,200,2.9,80,Beverages,Kodambakkam,72
445277,Perambur,Chennai,Tea Time-Kodungaiyur,20,2.9,80,Beverages,Perambur,67
445977,Annanagar,Chennai,Mr.Tiffin,200,2.9,80,South Indian,Annanagar,74
447543,T Nagar,Chennai,Jalpaan,600,2.9,80,"North Indian,Chinese,Thai,Indian,Desserts,Beverages",T Nagar,90
447805,Purasawalkam,Chennai,Royera Juice Hub,300,2.9,80,"Italian,Desserts,Beverages",Purasawalkam,39
448678,Perambur,Chennai,Delightful Dessert,200,2.9,80,Desserts,Perambur,51
450033,Alwarpet,Chennai,Surabi Organic,100,2.9,80,"Beverages,Snacks",Alwarpet,63
450236,Annanagar,Chennai,Hyderabad Irani Chai,400,2.9,80,Chinese,Annanagar,70
450543,Perambur,Chennai,Afresh,100,5,20,"Healthy Food,Salads,Desserts,Beverages",Perambur,50
451401,Vadapalani,Chennai,The Lassi Corner,150,2.9,80,"Beverages,Ice Cream,Sweets,Fast Food",Vadapalani,78
451411,Kodambakkam,Chennai,Madurai Mamiyar Mess,120,2.9,80,South Indian,Kodambakkam,71
452827,Kilpauk,Chennai,Dp Special,340,2.9,80,Snacks,Kilpauk,45
453436,Arumbakkam,Chennai,Highway Inn Smart,300,2.9,80,"Indian,Chinese,Snacks",Arumbakkam,73
453469,Vadapalani,Chennai,A1 Chips West Mambalam(T Nagar),190,2.9,80,Indian,Vadapalani,77
454341,Kodambakkam,Chennai,Rice Junction / Chinthamani Foods Chennai Private,250,2.9,80,"Biryani,Indian",Kodambakkam,68
454498,Arumbakkam,Chennai,Rajalakshmi Home Cooking,200,2.9,80,"Fast Food,Snacks",Arumbakkam,64
455363,Kodambakkam,Chennai,Sri Lakshmi Vilas Hotels,200,2.9,80,"South Indian,Chinese",Kodambakkam,73
456635,George Town,Chennai,Dadi'S Kitchen,297,2.9,80,"Snacks,Chaat,Indian",George Town,36
462604,Royapettah,Chennai,Juice World Fresh N Juicy,170,2.9,80,"Juices,Beverages,American,Chinese,Italian,Snacks,Desserts",Royapettah,47
